movieId;Title;URI;Unknown;Action;Adventure;Animation;Children's;Comedy;Crime;Documentary;Drama;Fantasy;Film-Noir;Horror;Musical;Mystery;Romance;Sci-Fi;Thriller;War;Western
397;Striking Distance (1993);http://dbpedia.org/resource/Striking_Distance;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;Super Mario Bros. (1993);http://dbpedia.org/resource/Super_Mario_Bros._(film);0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
399;Three Musketeers, The (1993);http://dbpedia.org/resource/The_Three_Musketeers_(1993_film);0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
400;Little Rascals, The (1994);http://dbpedia.org/resource/The_Little_Rascals_(film);0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
401;Brady Bunch Movie, The (1995);http://dbpedia.org/resource/The_Brady_Bunch_Movie;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
402;Ghost (1990);http://dbpedia.org/resource/Ghost_(1990_film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
403;Batman (1989);http://dbpedia.org/resource/Batman_(1989_film);0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
404;Pinocchio (1940);http://dbpedia.org/resource/Pinocchio_(1940_film);0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405;Mission: Impossible (1996);http://dbpedia.org/resource/Mission:_Impossible_(film);0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
406;Thinner (1996);http://dbpedia.org/resource/Thinner_(film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
407;Spy Hard (1996);http://dbpedia.org/resource/Spy_Hard;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
408;Close Shave, A (1995);http://dbpedia.org/resource/A_Close_Shave;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
409;Jack (1996);http://dbpedia.org/resource/Jack_(1996_film);0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
410;Kingpin (1996);http://dbpedia.org/resource/Kingpin_(film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
411;Nutty Professor, The (1996);http://dbpedia.org/resource/The_Nutty_Professor_(1996_film);0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0
412;Very Brady Sequel, A (1996);http://dbpedia.org/resource/A_Very_Brady_Sequel;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
413;Tales from the Crypt Presents: Bordello of Blood (1996);http://dbpedia.org/resource/Bordello_of_Blood;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
414;My Favorite Year (1982);http://dbpedia.org/resource/My_Favorite_Year;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
415;Apple Dumpling Gang, The (1975);http://dbpedia.org/resource/The_Apple_Dumpling_Gang_(film);0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
416;Old Yeller (1957);http://dbpedia.org/resource/Old_Yeller_(1957_film);0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
417;Parent Trap, The (1961);http://dbpedia.org/resource/The_Parent_Trap_(1961_film);0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
418;Cinderella (1950);http://dbpedia.org/resource/Cinderella_(1950_film);0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
419;Mary Poppins (1964);http://dbpedia.org/resource/Mary_Poppins_(film);0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
420;Alice in Wonderland (1951);http://dbpedia.org/resource/Alice_in_Wonderland_(1951_film);0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
421;William Shakespeare's Romeo and Juliet (1996);http://dbpedia.org/resource/Romeo_+_Juliet;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
422;Aladdin and the King of Thieves (1996);http://dbpedia.org/resource/Aladdin_and_the_King_of_Thieves;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
423;E.T. the Extra-Terrestrial (1982);http://dbpedia.org/resource/E.T._the_Extra-Terrestrial;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0
424;Children of the Corn: The Gathering (1996);http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
425;Bob Roberts (1992);http://dbpedia.org/resource/Bob_Roberts;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
426;Transformers: The Movie, The (1986);http://dbpedia.org/resource/The_Transformers:_The_Movie;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0
427;To Kill a Mockingbird (1962);http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
428;Harold and Maude (1971);http://dbpedia.org/resource/Harold_and_Maude;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
429;Day the Earth Stood Still, The (1951);http://dbpedia.org/resource/The_Day_the_Earth_Stood_Still;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
430;Duck Soup (1933);http://dbpedia.org/resource/Duck_Soup_(1933_film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
431;Highlander (1986);http://dbpedia.org/resource/Highlander_(film);0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Fantasia (1940);http://dbpedia.org/resource/Fantasia_(film);0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
433;Heathers (1989);http://dbpedia.org/resource/Heathers;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Forbidden Planet (1956);http://dbpedia.org/resource/Forbidden_Planet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
435;Butch Cassidy and the Sundance Kid (1969);http://dbpedia.org/resource/Butch_Cassidy_and_the_Sundance_Kid;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
436;American Werewolf in London, An (1981);http://dbpedia.org/resource/An_American_Werewolf_in_London;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
437;Amityville 1992: It's About Time (1992);http://dbpedia.org/resource/Amityville:_It's_About_Time;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
438;Amityville 3-D (1983);http://dbpedia.org/resource/Amityville_3-D;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
439;Amityville: A New Generation (1993);http://dbpedia.org/resource/Amityville:_A_New_Generation;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
440;Amityville II: The Possession (1982);http://dbpedia.org/resource/Amityville_II:_The_Possession;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
441;Amityville Horror, The (1979);http://dbpedia.org/resource/The_Amityville_Horror_(1979_film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
442;Amityville Curse, The (1990);http://dbpedia.org/resource/The_Amityville_Curse;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
443;Birds, The (1963);http://dbpedia.org/resource/The_Birds_(film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
444;Blob, The (1958);http://dbpedia.org/resource/The_Blob;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
445;Body Snatcher, The (1945);http://dbpedia.org/resource/The_Body_Snatcher_(film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
446;Burnt Offerings (1976);http://dbpedia.org/resource/Burnt_Offerings_(film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
447;Carrie (1976);http://dbpedia.org/resource/Carrie_(1976_film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
448;Omen, The (1976);http://dbpedia.org/resource/The_Omen;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
449;Star Trek: The Motion Picture (1979);http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
450;Star Trek V: The Final Frontier (1989);http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
451;Grease (1978);http://dbpedia.org/resource/Grease_(film);0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
452;Jaws 2 (1978);http://dbpedia.org/resource/Jaws_2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
453;Jaws 3-D (1983);http://dbpedia.org/resource/Jaws_3-D;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
454;Bastard Out of Carolina (1996);http://dbpedia.org/resource/Bastard_Out_of_Carolina_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
456;Beverly Hills Ninja (1997);http://dbpedia.org/resource/Beverly_Hills_Ninja;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
457;Free Willy 3: The Rescue (1997);http://dbpedia.org/resource/Free_Willy_3:_The_Rescue;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
458;Nixon (1995);http://dbpedia.org/resource/Nixon_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
459;Cry, the Beloved Country (1995);http://dbpedia.org/resource/Cry,_the_Beloved_Country_(1995_film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
460;Crossing Guard, The (1995);http://dbpedia.org/resource/The_Crossing_Guard;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
461;Smoke (1995);http://dbpedia.org/resource/Smoke_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
462;Like Water For Chocolate (Como agua para chocolate) (1992);http://dbpedia.org/resource/Like_Water_for_Chocolate_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
463;Secret of Roan Inish, The (1994);http://dbpedia.org/resource/The_Secret_of_Roan_Inish;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;Vanya on 42nd Street (1994);http://dbpedia.org/resource/Vanya_on_42nd_Street;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
465;Jungle Book, The (1994);http://dbpedia.org/resource/The_Jungle_Book_2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
466;Red Rock West (1992);http://dbpedia.org/resource/Red_Rock_West;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
467;Bronx Tale, A (1993);http://dbpedia.org/resource/A_Bronx_Tale;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
468;Rudy (1993);http://dbpedia.org/resource/Rudy_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
469;Short Cuts (1993);http://dbpedia.org/resource/Short_Cuts;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
470;Tombstone (1993);http://dbpedia.org/resource/Tombstone_(film);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
471;Courage Under Fire (1996);http://dbpedia.org/resource/Courage_Under_Fire;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
472;Dragonheart (1996);http://dbpedia.org/resource/Dragonheart;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
473;James and the Giant Peach (1996);http://dbpedia.org/resource/James_and_the_Giant_Peach_(film);0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
474;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963);http://dbpedia.org/resource/Dr._Strangelove;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
475;Trainspotting (1996);http://dbpedia.org/resource/Trainspotting_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
476;First Wives Club, The (1996);http://dbpedia.org/resource/The_First_Wives_Club;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
477;Matilda (1996);http://dbpedia.org/resource/Matilda_(1996_film);0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
478;Philadelphia Story, The (1940);http://dbpedia.org/resource/The_Philadelphia_Story_(film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
479;Vertigo (1958);http://dbpedia.org/resource/Vertigo_(film);0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
480;North by Northwest (1959);http://dbpedia.org/resource/North_by_Northwest;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
481;Apartment, The (1960);http://dbpedia.org/resource/The_Apartment;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
482;Some Like It Hot (1959);http://dbpedia.org/resource/Some_Like_It_Hot;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
483;Casablanca (1942);http://dbpedia.org/resource/Casablanca_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
484;Maltese Falcon, The (1941);http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film);0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
485;My Fair Lady (1964);http://dbpedia.org/resource/My_Fair_Lady_(film);0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
486;Sabrina (1954);http://dbpedia.org/resource/Sabrina_(1954_film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
487;Roman Holiday (1953);http://dbpedia.org/resource/Roman_Holiday;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
488;Sunset Blvd. (1950);http://dbpedia.org/resource/Sunset_Boulevard_(film);0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
489;Notorious (1946);http://dbpedia.org/resource/Notorious_(1946_film);0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
490;To Catch a Thief (1955);http://dbpedia.org/resource/To_Catch_a_Thief;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
491;Adventures of Robin Hood, The (1938);http://dbpedia.org/resource/The_Adventures_of_Robin_Hood_(film);0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;East of Eden (1955);http://dbpedia.org/resource/East_of_Eden_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
493;Thin Man, The (1934);http://dbpedia.org/resource/The_Thin_Man_(film);0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
494;His Girl Friday (1940);http://dbpedia.org/resource/His_Girl_Friday;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
495;Around the World in 80 Days (1956);http://dbpedia.org/resource/Around_the_World_in_80_Days_(1956_film);0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
496;It's a Wonderful Life (1946);http://dbpedia.org/resource/It's_a_Wonderful_Life;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
497;Bringing Up Baby (1938);http://dbpedia.org/resource/Bringing_Up_Baby;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
498;African Queen, The (1951);http://dbpedia.org/resource/The_African_Queen_(film);0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
499;Cat on a Hot Tin Roof (1958);http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
500;Fly Away Home (1996);http://dbpedia.org/resource/Fly_Away_Home;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
501;Dumbo (1941);http://dbpedia.org/resource/Dumbo;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
502;Bananas (1971);http://dbpedia.org/resource/Bananas_(film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
503;Candidate, The (1972);http://dbpedia.org/resource/The_Candidate_(1972_film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
504;Bonnie and Clyde (1967);http://dbpedia.org/resource/Bonnie_and_Clyde_(film);0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
505;Dial M for Murder (1954);http://dbpedia.org/resource/Dial_M_for_Murder;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
506;Rebel Without a Cause (1955);http://dbpedia.org/resource/Rebel_Without_a_Cause;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
507;Streetcar Named Desire, A (1951);http://dbpedia.org/resource/A_Streetcar_Named_Desire_(1951_film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
508;People vs. Larry Flynt, The (1996);http://dbpedia.org/resource/The_People_vs._Larry_Flynt;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
509;My Left Foot (1989);http://dbpedia.org/resource/My_Left_Foot_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
510;Magnificent Seven, The (1954);http://dbpedia.org/resource/The_Magnificent_Seven;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
511;Lawrence of Arabia (1962);http://dbpedia.org/resource/Lawrence_of_Arabia_(film);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
512;Wings of Desire (1987);http://dbpedia.org/resource/Wings_of_Desire;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
513;Third Man, The (1949);http://dbpedia.org/resource/The_Third_Man;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
514;Annie Hall (1977);http://dbpedia.org/resource/Annie_Hall;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
515;Boot, Das (1981);http://dbpedia.org/resource/Das_Boot;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
516;Local Hero (1983);http://dbpedia.org/resource/Local_Hero;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
517;Manhattan (1979);http://dbpedia.org/resource/Manhattan_(film);0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
518;Miller's Crossing (1990);http://dbpedia.org/resource/Miller's_Crossing;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
519;Treasure of the Sierra Madre, The (1948);http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
520;Great Escape, The (1963);http://dbpedia.org/resource/The_Great_Escape_(film);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
521;Deer Hunter, The (1978);http://dbpedia.org/resource/The_Deer_Hunter;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
522;Down by Law (1986);http://dbpedia.org/resource/Down_by_Law_(film);0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
523;Cool Hand Luke (1967);http://dbpedia.org/resource/Cool_Hand_Luke;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
524;Great Dictator, The (1940);http://dbpedia.org/resource/The_Great_Dictator;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
525;Big Sleep, The (1946);http://dbpedia.org/resource/The_Big_Sleep_(1946_film);0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
526;Ben-Hur (1959);http://dbpedia.org/resource/Ben-Hur_(1959_film);0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
527;Gandhi (1982);http://dbpedia.org/resource/Gandhi_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
528;Killing Fields, The (1984);http://dbpedia.org/resource/The_Killing_Fields_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
529;My Life as a Dog (Mitt liv som hund) (1985);http://dbpedia.org/resource/My_Life_as_a_Dog;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
530;Man Who Would Be King, The (1975);http://dbpedia.org/resource/The_Man_Who_Would_Be_King_(film);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
531;Shine (1996);http://dbpedia.org/resource/Shine_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
532;Kama Sutra: A Tale of Love (1996);http://dbpedia.org/resource/Kama_Sutra:_A_Tale_of_Love;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
533;Daytrippers, The (1996);http://dbpedia.org/resource/The_Daytrippers;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
534;Traveller (1997);http://dbpedia.org/resource/Traveller_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
535;Addicted to Love (1997);http://dbpedia.org/resource/Addicted_to_Love_(film);0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
536;Ponette (1996);http://dbpedia.org/resource/Ponette;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
537;My Own Private Idaho (1991);http://dbpedia.org/resource/My_Own_Private_Idaho;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
538;Anastasia (1997);http://dbpedia.org/resource/Anastasia_(1997_film);0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
539;Mouse Hunt (1997);http://dbpedia.org/resource/MouseHunt_(film);0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
540;Money Train (1995);http://dbpedia.org/resource/Money_Train;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
541;Mortal Kombat (1995);http://dbpedia.org/resource/Mortal_Kombat_(film);0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
542;Pocahontas (1995);http://dbpedia.org/resource/Pocahontas_(1995_film);0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
543;Mis�rables, Les (1995);http://dbpedia.org/resource/Les_Mis%C3%A9rables_(1995_film);0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
544;Things to Do in Denver when You're Dead (1995);http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0
545;Vampire in Brooklyn (1995);http://dbpedia.org/resource/Vampire_in_Brooklyn;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
546;Broken Arrow (1996);http://dbpedia.org/resource/Broken_Arrow_(1996_film);0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
547;Young Poisoner's Handbook, The (1995);http://dbpedia.org/resource/The_Young_Poisoner's_Handbook;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
548;NeverEnding Story III, The (1994);http://dbpedia.org/resource/The_NeverEnding_Story_III;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
549;Rob Roy (1995);http://dbpedia.org/resource/Rob_Roy_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0
550;Die Hard: With a Vengeance (1995);http://dbpedia.org/resource/Die_Hard_with_a_Vengeance;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
551;Lord of Illusions (1995);http://dbpedia.org/resource/Lord_of_Illusions;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
552;Species (1995);http://dbpedia.org/resource/Species_(film);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
553;Walk in the Clouds, A (1995);http://dbpedia.org/resource/A_Walk_in_the_Clouds;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
554;Waterworld (1995);http://dbpedia.org/resource/Waterworld;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
555;White Man's Burden (1995);http://dbpedia.org/resource/White_Man's_Burden_(film);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
556;Wild Bill (1995);http://dbpedia.org/resource/Wild_Bill_(1995_film);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
557;Farinelli: il castrato (1994);http://dbpedia.org/resource/Farinelli_(film);0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
558;Heavenly Creatures (1994);http://dbpedia.org/resource/Heavenly_Creatures;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
559;Interview with the Vampire (1994);http://dbpedia.org/resource/Interview_with_the_Vampire:_The_Vampire_Chronicles;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
560;Kid in King Arthur's Court, A (1995);http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0
561;Mary Shelley's Frankenstein (1994);http://dbpedia.org/resource/Frankenstein_(1994_film);0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
562;Quick and the Dead, The (1995);http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film);0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
564;Tales from the Hood (1995);http://dbpedia.org/resource/Tales_from_the_Hood;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
565;Village of the Damned (1995);http://dbpedia.org/resource/Village_of_the_Damned_(1995_film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
566;Clear and Present Danger (1994);http://dbpedia.org/resource/Clear_and_Present_Danger_(film);0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
567;Wes Craven's New Nightmare (1994);http://dbpedia.org/resource/Wes_Craven's_New_Nightmare;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
568;Speed (1994);http://dbpedia.org/resource/Speed_(1994_film);0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
569;Wolf (1994);http://dbpedia.org/resource/Wolf_(film);0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
570;Wyatt Earp (1994);http://dbpedia.org/resource/Wyatt_Earp_(film);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
571;Another Stakeout (1993);http://dbpedia.org/resource/Another_Stakeout;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
572;Blown Away (1994);http://dbpedia.org/resource/Blown_Away_(1994_film);0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
573;Body Snatchers (1993);http://dbpedia.org/resource/Body_Snatchers_(1993_film);0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
574;Boxing Helena (1993);http://dbpedia.org/resource/Boxing_Helena;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
575;City Slickers II: The Legend of Curly's Gold (1994);http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly's_Gold;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
